id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
ni-easter-2027-28,NI,Niedersachsen,2027/28,school_holiday,easter,Osterferien,Easter holidays,2028-04-10,2028-04-22,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-school-free-2028-05-26,NI,Niedersachsen,2027/28,state_school_free_day,other,Tag nach Himmelfahrt,Day after Ascension Day,2028-05-26,2028-05-26,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level single school holiday listed in the Ferienordnung.
ni-pentecost-2027-28,NI,Niedersachsen,2027/28,school_holiday,pentecost,Pfingsten,Pentecost holiday,2028-06-06,2028-06-06,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-summer-2028-29,NI,Niedersachsen,2028/29,school_holiday,summer,Sommerferien,Summer holidays,2028-07-20,2028-08-30,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-school-free-2028-10-02,NI,Niedersachsen,2028/29,state_school_free_day,other,Tag vor dem 3. Oktober,Day before German Unity Day,2028-10-02,2028-10-02,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level single school holiday listed in the Ferienordnung.
ni-autumn-2028-29,NI,Niedersachsen,2028/29,school_holiday,autumn,Herbstferien,Autumn holidays,2028-10-23,2028-11-04,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-christmas-2028-29,NI,Niedersachsen,2028/29,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2028-12-27,2029-01-06,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-winter-2028-29,NI,Niedersachsen,2028/29,school_holiday,winter,Halbjahresferien,Mid-year holidays,2029-02-01,2029-02-02,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-easter-2028-29,NI,Niedersachsen,2028/29,school_holiday,easter,Osterferien,Easter holidays,2029-03-19,2029-04-03,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-school-free-2029-04-30,NI,Niedersachsen,2028/29,state_school_free_day,other,Tag vor dem 1. Mai,Day before May Day,2029-04-30,2029-04-30,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level single school holiday listed in the Ferienordnung.
ni-school-free-2029-05-11,NI,Niedersachsen,2028/29,state_school_free_day,other,Tag nach Himmelfahrt,Day after Ascension Day,2029-05-11,2029-05-11,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level single school holiday listed in the Ferienordnung.
ni-pentecost-2028-29,NI,Niedersachsen,2028/29,school_holiday,pentecost,Pfingsten,Pentecost holiday,2029-05-22,2029-05-22,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-summer-2029-30,NI,Niedersachsen,2029/30,school_holiday,summer,Sommerferien,Summer holidays,2029-07-19,2029-08-29,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-school-free-2029-10-04,NI,Niedersachsen,2029/30,state_school_free_day,other,Tage nach dem 3. Oktober,Days after German Unity Day,2029-10-04,2029-10-05,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level school holidays listed in the Ferienordnung.
ni-autumn-2029-30,NI,Niedersachsen,2029/30,school_holiday,autumn,Herbstferien,Autumn holidays,2029-10-22,2029-11-02,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-christmas-2029-30,NI,Niedersachsen,2029/30,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2029-12-21,2030-01-05,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-winter-2029-30,NI,Niedersachsen,2029/30,school_holiday,winter,Halbjahresferien,Mid-year holidays,2030-01-31,2030-02-01,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-easter-2029-30,NI,Niedersachsen,2029/30,school_holiday,easter,Osterferien,Easter holidays,2030-04-08,2030-04-23,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-school-free-2030-05-31,NI,Niedersachsen,2029/30,state_school_free_day,other,Tag nach Himmelfahrt,Day after Ascension Day,2030-05-31,2030-05-31,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,Official state-level single school holiday listed in the Ferienordnung.
ni-pentecost-2029-30,NI,Niedersachsen,2029/30,school_holiday,pentecost,Pfingsten,Pentecost holiday,2030-06-11,2030-06-11,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,verified,True,
ni-summer-2030-31,NI,Niedersachsen,2030/31,school_holiday,summer,Sommerferien,Summer holidays,2030-07-11,2030-08-21,inclusive_end_date,Niedersächsisches Kultusministerium,https://www.mk.niedersachsen.de/download/97935/Ferienordnung_fuer_die_Schuljahre_2024_25_bis_2029_30.pdf,2026-05-24,partial,True,Sommerferien 2030 only; full 2030/31 school year is not included yet.
