id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
bw-easter-2027-28,BW,Baden-Württemberg,2027/28,school_holiday,easter,Osterferien,Easter holidays,2028-04-18,2028-04-22,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-pentecost-2027-28,BW,Baden-Württemberg,2027/28,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2028-06-06,2028-06-17,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-summer-2028-29,BW,Baden-Württemberg,2028/29,school_holiday,summer,Sommerferien,Summer holidays,2028-07-27,2028-09-09,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-autumn-2028-29,BW,Baden-Württemberg,2028/29,school_holiday,autumn,Herbstferien,Autumn holidays,2028-10-30,2028-11-03,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,"Includes 31 October 2028, which official footnote also marks as school-free."
bw-christmas-2028-29,BW,Baden-Württemberg,2028/29,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2028-12-23,2029-01-05,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-easter-2028-29,BW,Baden-Württemberg,2028/29,school_holiday,easter,Osterferien,Easter holidays,2029-03-26,2029-04-07,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-pentecost-2028-29,BW,Baden-Württemberg,2028/29,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2029-05-22,2029-06-01,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-summer-2029-30,BW,Baden-Württemberg,2029/30,school_holiday,summer,Sommerferien,Summer holidays,2029-07-26,2029-09-08,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-autumn-2029-30,BW,Baden-Württemberg,2029/30,school_holiday,autumn,Herbstferien,Autumn holidays,2029-10-29,2029-11-02,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,"Includes 31 October 2029, which official footnote also marks as school-free."
bw-christmas-2029-30,BW,Baden-Württemberg,2029/30,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2029-12-22,2030-01-05,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-easter-2029-30,BW,Baden-Württemberg,2029/30,school_holiday,easter,Osterferien,Easter holidays,2030-04-15,2030-04-26,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-pentecost-2029-30,BW,Baden-Württemberg,2029/30,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2030-06-11,2030-06-21,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,verified,True,
bw-summer-2030-31,BW,Baden-Württemberg,2030/31,school_holiday,summer,Sommerferien,Summer holidays,2030-07-25,2030-09-07,inclusive_end_date,"Ministerium für Kultus, Jugend und Sport Baden-Württemberg",https://km.baden-wuerttemberg.de/de/service/ferien,2026-05-24,partial,True,Sommerferien 2030 only; full 2030/31 school year is not included yet.
