id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
be-autumn-2027-28,BE,Berlin,2027/28,school_holiday,autumn,Herbstferien,Autumn holidays,2027-10-11,2027-10-23,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-christmas-2027-28,BE,Berlin,2027/28,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2027-12-22,2027-12-31,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-winter-2027-28,BE,Berlin,2027/28,school_holiday,winter,Winterferien,Winter holidays,2028-01-31,2028-02-05,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-easter-2027-28,BE,Berlin,2027/28,school_holiday,easter,Osterferien,Easter holidays,2028-04-10,2028-04-22,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-school-free-2028-05-26,BE,Berlin,2027/28,state_school_free_day,other,Unterrichtsfreier Tag nach AZVO,School-free day under AZVO,2028-05-26,2028-05-26,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,Included because Berlin publishes this as an official state-level date.
be-pentecost-2027-28,BE,Berlin,2027/28,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2028-06-01,2028-06-02,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-summer-2027-28,BE,Berlin,2027/28,school_holiday,summer,Sommerferien,Summer holidays,2028-07-01,2028-08-12,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-autumn-2028-29,BE,Berlin,2028/29,school_holiday,autumn,Herbstferien,Autumn holidays,2028-10-02,2028-10-14,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-christmas-2028-29,BE,Berlin,2028/29,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2028-12-22,2029-01-02,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-winter-2028-29,BE,Berlin,2028/29,school_holiday,winter,Winterferien,Winter holidays,2029-01-29,2029-02-03,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
