id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
hh-winter-2027-28,HH,Hamburg,2027/28,school_holiday,winter,Halbjahrespause,Mid-year break,2028-01-28,2028-01-28,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,Official Hamburg Ferienordnung lists Halbjahrespause in parentheses.
hh-spring-2027-28,HH,Hamburg,2027/28,school_holiday,spring,Frühjahrsferien,Spring holidays,2028-03-06,2028-03-17,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-pentecost-2027-28,HH,Hamburg,2027/28,school_holiday,pentecost,Himmelfahrt/Pfingsten,Ascension/Pentecost holidays,2028-05-22,2028-05-26,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-summer-2027-28,HH,Hamburg,2027/28,school_holiday,summer,Sommerferien,Summer holidays,2028-07-03,2028-08-11,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-autumn-2028-29,HH,Hamburg,2028/29,school_holiday,autumn,Herbstferien,Autumn holidays,2028-10-02,2028-10-13,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-school-free-2028-10-30,HH,Hamburg,2028/29,state_school_free_day,other,Brückentag,Bridge day,2028-10-30,2028-10-30,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,Official Hamburg Ferienordnung lists this Brückentag as a fixed date.
hh-christmas-2028-29,HH,Hamburg,2028/29,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2028-12-18,2028-12-29,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-winter-2028-29,HH,Hamburg,2028/29,school_holiday,winter,Halbjahrespause,Mid-year break,2029-02-02,2029-02-02,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,Official Hamburg Ferienordnung lists Halbjahrespause in parentheses.
hh-spring-2028-29,HH,Hamburg,2028/29,school_holiday,spring,Frühjahrsferien,Spring holidays,2029-03-05,2029-03-16,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-pentecost-2028-29,HH,Hamburg,2028/29,school_holiday,pentecost,Himmelfahrt/Pfingsten,Ascension/Pentecost holidays,2029-05-11,2029-05-18,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-summer-2028-29,HH,Hamburg,2028/29,school_holiday,summer,Sommerferien,Summer holidays,2029-07-02,2029-08-10,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-autumn-2029-30,HH,Hamburg,2029/30,school_holiday,autumn,Herbstferien,Autumn holidays,2029-10-01,2029-10-12,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-christmas-2029-30,HH,Hamburg,2029/30,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2029-12-21,2030-01-04,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-winter-2029-30,HH,Hamburg,2029/30,school_holiday,winter,Halbjahrespause,Mid-year break,2030-02-01,2030-02-01,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,Official Hamburg Ferienordnung lists Halbjahrespause in parentheses.
hh-spring-2029-30,HH,Hamburg,2029/30,school_holiday,spring,Frühjahrsferien,Spring holidays,2030-03-04,2030-03-15,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-pentecost-2029-30,HH,Hamburg,2029/30,school_holiday,pentecost,Himmelfahrt/Pfingsten,Ascension/Pentecost holidays,2030-05-20,2030-05-24,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
hh-school-free-2030-05-31,HH,Hamburg,2029/30,state_school_free_day,other,Brückentag,Bridge day,2030-05-31,2030-05-31,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,Official Hamburg Ferienordnung lists this Brückentag as a fixed date.
hh-summer-2029-30,HH,Hamburg,2029/30,school_holiday,summer,Sommerferien,Summer holidays,2030-07-04,2030-08-14,inclusive_end_date,"Behörde für Schule, Familie und Berufsbildung Hamburg",https://www.hamburg.de/resource/blob/134372/5bc131bdd36a604f67b361d21f7df37e/ferienordnung-hamburg-2024-2030-data.pdf,2026-05-24,verified,True,
