id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
by-easter-2027-28,BY,Bayern,2027/28,school_holiday,easter,Osterferien,Easter holidays,2028-04-10,2028-04-21,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-pentecost-2027-28,BY,Bayern,2027/28,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2028-06-06,2028-06-16,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-summer-2028-29,BY,Bayern,2028/29,school_holiday,summer,Sommerferien,Summer holidays,2028-07-31,2028-09-11,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-all-saints-2028-29,BY,Bayern,2028/29,state_school_free_day,all_saints,unterrichtsfreie Tage um Allerheiligen,School-free days around All Saints' Day,2028-10-30,2028-11-03,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,Included because Bayern publishes these as official state-level dates.
by-christmas-2028-29,BY,Bayern,2028/29,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2028-12-23,2029-01-05,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-spring-2028-29,BY,Bayern,2028/29,school_holiday,spring,Frühjahrsferien,Spring holidays,2029-02-12,2029-02-16,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-easter-2028-29,BY,Bayern,2028/29,school_holiday,easter,Osterferien,Easter holidays,2029-03-26,2029-04-06,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-pentecost-2028-29,BY,Bayern,2028/29,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2029-05-22,2029-06-01,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-summer-2029-30,BY,Bayern,2029/30,school_holiday,summer,Sommerferien,Summer holidays,2029-07-30,2029-09-10,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-all-saints-2029-30,BY,Bayern,2029/30,state_school_free_day,all_saints,unterrichtsfreie Tage um Allerheiligen,School-free days around All Saints' Day,2029-10-29,2029-11-02,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,Included because Bayern publishes these as official state-level dates.
by-christmas-2029-30,BY,Bayern,2029/30,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2029-12-24,2030-01-04,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-spring-2029-30,BY,Bayern,2029/30,school_holiday,spring,Frühjahrsferien,Spring holidays,2030-03-04,2030-03-08,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-easter-2029-30,BY,Bayern,2029/30,school_holiday,easter,Osterferien,Easter holidays,2030-04-15,2030-04-26,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-pentecost-2029-30,BY,Bayern,2029/30,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2030-06-11,2030-06-21,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,verified,True,
by-summer-2030-31,BY,Bayern,2030/31,school_holiday,summer,Sommerferien,Summer holidays,2030-07-29,2030-09-09,inclusive_end_date,Bayerisches Staatsministerium für Unterricht und Kultus / Bayern.Recht,https://www.gesetze-bayern.de/Content/Document/BayVV_2230_1_1_0_K_13479/true,2026-05-24,partial,True,Sommerferien 2030 only; full 2030/31 school year is not included yet.
